1308	300	4
1308	321	1
1308	322	1
1308	411	1
1308	419	1
1308	460	1
1308	536	1
1308	584	1
1308	591	1
1308	726	1
1308	861	1
1308	862	1
1308	947	2
1308	969	3
1308	993	3
1308	1006	3
1308	1022	13
1308	1046	1
1308	1047	1
1308	1079	5
1308	1081	1
1308	1526	2
1308	1768	1
1308	2099	1
1308	2121	2
1308	2127	2
1308	2668	1
1308	2945	6
1308	2949	1
1308	2958	1
1308	3442	1
1308	3462	1
1308	3761	1
1308	3793	1
1308	4172	4
1308	4228	1
1308	4534	3
1308	5134	1
1308	5217	2
1308	5345	1
1308	5423	2
1308	5509	1
1308	5956	1
1308	5963	1
1308	5964	1
1308	6426	1
1308	6483	2
1308	7127	2
1308	7146	10
1308	7325	10
1308	7432	1
1308	7518	1
1308	7766	1
1308	7907	3
1308	8054	1
1308	8851	1
1308	9559	1
1308	9560	1
1308	9997	2
1308	10197	1
1308	11220	2
1308	12164	1
1308	12428	1
1308	12666	2
1308	13016	1
1308	13463	1
1308	13526	1
1308	13530	1
1308	13827	2
1308	13950	1
1308	14816	1
1308	15086	1
1308	15507	15
1308	16214	3
1308	18398	3
1308	18519	1
1308	18520	4
1308	18539	3
1308	18656	1
1308	18827	2
1308	18917	1
1308	19295	1
1308	19364	10
1308	19530	2
1308	19532	2
1308	19757	1
1308	19846	3
1308	19936	4
1308	20074	2
1308	20188	6
1308	20278	2
1308	20279	2
1308	20345	2
1308	20782	1
1308	20994	1
1308	21351	4
1308	21454	1
1308	21459	2
1308	21460	3
1308	21592	1
1308	21663	1
1308	21691	1
1308	21796	4
1308	21799	2
1308	21904	1
1308	21911	1
1308	21952	3
1308	21954	1
1308	21976	2
1308	22202	3
1308	22203	3
1308	22324	1
1308	22351	1
1308	22531	1
1308	22592	2
1308	22643	1
1308	23130	1
1308	23164	1
1308	24454	1
1308	24458	1
1308	24711	1
1308	25328	1
1308	25329	1
1308	25330	1
1308	25331	1
1308	25392	1
1308	25737	1
1308	26120	1
1308	26590	1
2061	19737	1
2061	23886	1
659	429	3
659	4607	3
659	8785	3
659	20576	1
659	20617	3
659	21761	1
659	24260	1
659	24261	1
3842	412	1
3842	19024	1
3711	3130	2
3711	5199	1
3711	9218	1
3711	14011	1
3711	14015	1
3711	14731	2
3711	17793	1
3711	18656	2
3711	19103	1
3711	20779	2
3711	21894	1
3711	23117	1
3711	24525	1
3711	24526	1
3711	24546	3
3711	24805	1
3711	26014	1
3427	2	2
3427	242	2
3427	286	1
3427	304	1
3427	427	6
3427	980	5
3427	994	1
3427	1047	2
3427	1077	6
3427	1079	1
3427	1274	1
3427	2937	1
3427	3001	2
3427	4607	2
3427	4772	7
3427	7592	2
3427	7593	2
3427	7668	6
3427	10982	2
3427	11537	7
3427	14339	7
3427	14927	1
3427	14933	1
3427	18237	2
3427	18480	1
3427	19678	1
3427	19757	1
3427	20580	1
3427	20746	7
3427	21479	3
3427	21574	4
3427	21575	1
3427	21861	3
3427	22564	1
3427	23722	1
2657	3020	1
2657	6065	1
2657	9012	1
2657	20566	1
2657	25353	1
2478	15	1
2478	112	1
2478	115	1
2478	117	1
2478	126	2
2478	237	1
2478	242	1
2478	245	3
2478	291	1
2478	297	2
2478	301	2
2478	364	2
2478	367	2
2478	427	1
2478	460	2
2478	581	1
2478	861	1
2478	992	2
2478	1021	2
2478	1026	1
2478	1032	1
2478	1037	2
2478	1046	1
2478	1047	1
2478	1050	1
2478	1079	1
2478	1080	1
2478	2091	2
2478	2668	1
2478	2671	2
2478	2673	2
2478	2674	3
2478	2904	3
2478	2910	3
2478	2985	5
2478	3232	5
2478	3818	4
2478	4664	1
2478	4836	2
2478	5010	2
2478	6541	1
2478	6819	1
2478	6910	2
2478	7127	2
2478	7325	2
2478	7973	2
2478	8298	1
2478	8303	1
2478	9183	2
2478	10465	2
2478	10763	1
2478	11038	2
2478	11092	1
2478	12778	1
2478	14491	1
2478	15300	2
2478	16214	2
2478	16678	1
2478	18064	3
2478	18128	1
2478	18172	2
2478	18266	1
2478	18363	1
2478	18364	3
2478	18372	2
2478	18373	2
2478	18374	3
2478	18375	3
2478	18396	1
2478	18397	1
2478	18399	3
2478	18449	2
2478	18463	2
2478	18465	2
2478	18469	2
2478	18481	2
2478	18482	3
2478	18484	1
2478	18486	2
2478	18487	2
2478	18649	1
2478	18650	2
2478	18651	1
2478	18682	2
2478	18770	3
2478	18810	1
2478	18811	3
2478	18831	1
2478	18854	3
2478	19540	1
2478	19785	2
2478	19812	2
2478	19815	2
2478	19816	2
2478	19817	2
2478	19943	1
2478	19944	1
2478	19945	1
2478	20126	2
2478	20746	1
2478	20750	1
2478	20982	1
2478	21799	1
2478	21862	2
2478	21894	1
2478	21895	1
2478	21896	1
2478	21993	2
2478	22318	2
2478	23004	6
2478	23130	1
2478	23182	1
2478	23183	1
2478	23212	4
2478	23238	1
2478	23862	1
2478	24014	1
2478	24015	1
2478	24016	1
2478	24017	1
2478	24018	1
2478	24119	1
2478	24243	1
2478	24331	1
2478	24379	1
2478	24611	1
2478	24612	1
2478	24613	1
2478	24614	1
2082	322	1
2082	327	1
2082	410	1
2082	431	1
2082	726	1
2082	1768	1
2082	1772	1
2082	2165	1
2082	2295	1
2082	3830	1
2082	5047	1
2082	15971	2
2082	16058	1
2082	18052	1
275	255	1
275	1079	1
275	1171	2
275	2945	6
275	4544	3
275	5898	1
275	6401	3
275	7209	3
275	7978	1
275	15253	3
275	19522	2
275	19540	2
275	21112	3
275	21113	3
275	21454	1
275	23096	1
275	24246	1
275	25803	1
275	26219	2
275	26248	2
275	26415	1
275	26416	1
200	413	1
200	437	1
200	442	2
200	460	6
200	715	2
200	726	1
200	796	1
200	1046	1
200	1080	2
200	1404	4
200	1411	4
200	1450	23
200	1499	27
200	1658	1
200	2304	1
200	2309	1
200	2326	1
200	2411	1
200	2472	2
200	2476	2
200	3313	1
200	6496	1
200	6714	3
200	7045	1
200	8832	4
200	9752	3
200	13112	1
200	15822	1
200	18465	1
200	18926	1
200	19040	16
200	19681	1
200	19682	1
200	21125	1
200	21725	1
200	21726	1
200	22351	1
200	22382	1
200	22501	2
200	23222	1
200	23988	1
1692	2035	2
1692	3004	2
1692	5898	1
1692	10005	2
1692	12115	1
1692	17560	2
1692	23661	3
3898	2	3
3898	273	2
3898	300	1
3898	327	2
3898	355	2
3898	980	2
3898	992	1
3898	993	1
3898	1079	3
3898	1080	1
3898	2985	1
3898	4568	1
3898	6719	1
3898	6835	1
3898	7060	2
3898	7146	3
3898	7325	1
3898	8676	3
3898	9856	1
3898	11035	1
3898	18649	1
3898	19145	1
3898	19678	1
3898	19757	1
3898	19846	1
3898	20279	1
3898	20750	3
3898	20766	1
3898	21772	1
3898	22340	1
3898	22381	3
3898	22640	1
3898	23078	3
3898	25115	2
3898	25118	1
3898	25195	1
3898	25273	1
3898	25274	1
3898	25276	1
3898	25277	1
1048	2	2
1048	15	1
1048	256	1
1048	273	3
1048	297	1
1048	427	10
1048	460	2
1048	992	1
1048	993	1
1048	1021	5
1048	1022	3
1048	1046	3
1048	1076	1
1048	1079	2
1048	2938	2
1048	2943	2
1048	2985	2
1048	3020	6
1048	4022	2
1048	4640	2
1048	7015	1
1048	7146	4
1048	7256	1
1048	7429	2
1048	7701	1
1048	7746	1
1048	7907	1
1048	8698	1
1048	9997	1
1048	10466	2
1048	11252	1
1048	14307	1
1048	15396	3
1048	18432	2
1048	18812	1
1048	19040	2
1048	19742	1
1048	19750	1
1048	19753	1
1048	19755	1
1048	19783	1
1048	19784	1
1048	19846	2
1048	19862	1
1048	20254	1
1048	20560	4
1048	20562	3
1048	20566	1
1048	20592	6
1048	20641	1
1048	20942	2
1048	20975	5
1048	20980	3
1048	21184	2
1048	21266	1
1048	21268	2
1048	21371	2
1048	21454	2
1048	21577	2
1048	21795	2
1048	21799	2
1048	21855	2
1048	21872	2
1048	21876	2
1048	21913	2
1048	21952	2
1048	22791	1
1048	25434	1
1048	25435	1
277	1836	2
277	2468	2
277	3809	2
277	7325	16
277	19040	9
277	19145	9
277	21125	4
460	973	3
460	5134	1
460	5137	3
460	6483	3
460	8136	2
460	13510	2
460	14731	3
460	15846	1
460	19022	2
460	19023	2
646	242	1
646	1255	1
646	1274	1
646	7966	2
646	8409	2
646	8441	2
646	15019	2
853	422	1
853	432	4
853	594	1
853	603	1
853	969	1
853	970	3
853	1081	1
853	1535	2
853	1656	1
853	1885	6
853	2049	1
853	2057	5
853	2500	1
853	2887	2
853	2944	5
853	3115	1
853	3676	5
853	3992	2
853	3993	4
853	4607	2
853	4772	2
853	5576	3
853	5642	9
853	5844	3
853	6020	5
853	6033	1
853	6044	8
853	6076	3
853	8713	7
853	8719	5
853	9038	5
853	9124	4
853	9582	1
853	10123	5
853	12570	3
853	21798	2
853	21898	5
853	21939	1
853	22274	1
853	22310	2
853	22718	2
853	23034	1
853	23091	1
853	23093	1
853	24339	1
209	3	2
209	591	1
209	1052	2
209	1249	2
209	1336	2
209	20188	2
209	21862	2
914	5365	2
914	16326	2
914	17897	2
914	19534	4
914	21299	2
641	7746	2
641	7783	2
641	8384	4
641	8387	4
641	8388	2
641	8389	4
641	10477	2
641	13431	2
641	19783	1
641	19784	1
641	20254	1
641	21796	2
641	21799	2
641	23164	2
804	580	2
804	581	1
804	591	1
804	595	2
804	1003	1
804	1005	4
804	1006	2
804	1041	2
804	1077	1
804	2099	4
804	2285	1
804	2295	4
804	2308	2
804	2386	1
804	2468	7
804	2500	1
804	2720	3
804	2724	4
804	2747	8
804	3125	6
804	3127	2
804	3261	3
804	3641	2
804	3786	1
804	3854	1
804	4170	2
804	4172	1
804	4521	1
804	5035	2
804	5070	1
804	5085	1
804	5101	5
804	5123	1
804	5134	4
804	5141	1
804	5155	1
804	5165	2
804	5166	2
804	5181	2
804	5200	1
804	5217	3
804	5226	1
804	5235	1
804	5308	3
804	5312	1
804	5314	1
804	5323	4
804	5345	3
804	5388	1
804	5400	1
804	5423	2
804	6365	1
804	6483	3
804	8054	2
804	8067	1
804	9929	1
804	10839	4
804	11279	1
804	12330	2
804	12334	1
804	12335	1
804	12699	1
804	12722	1
804	12742	4
804	12837	2
804	13022	5
804	13029	2
804	13136	3
804	13137	7
804	13139	4
804	13141	1
804	13217	1
804	13374	2
804	13459	2
804	13463	2
804	13477	1
804	13497	1
804	13505	1
804	13513	3
804	15600	1
804	16803	3
804	16805	2
804	17036	1
804	18656	2
804	19295	3
804	19396	1
804	20280	1
804	20432	1
804	20981	1
804	20982	1
804	21160	2
804	21164	1
804	21202	2
804	21203	4
804	21347	3
804	21475	1
804	21479	1
804	21660	2
804	21740	1
804	21803	3
804	21896	1
804	22668	1
804	22709	3
804	22710	1
804	22853	1
804	22967	1
804	23055	1
804	23059	1
804	23060	2
804	23061	1
804	23062	1
804	23091	1
804	23304	1
804	23426	1
804	23560	2
804	23562	1
804	23563	1
804	23607	7
804	23686	2
804	24057	3
804	24063	3
804	24095	1
804	24126	1
804	24133	2
804	24134	1
804	24135	1
804	24193	2
804	24269	2
804	24424	1
804	24425	1
804	24426	1
804	24427	2
804	24595	1
804	24596	1
804	24603	2
804	24604	1
804	24610	1
804	24665	1
804	24666	1
804	24681	1
804	24682	1
804	24683	1
804	24934	1
804	24983	2
804	24984	2
804	24985	2
804	24986	2
804	24987	2
804	25387	1
804	25388	1
804	25752	1
804	25753	1
804	25794	1
804	25796	1
940	1047	1
940	1049	6
940	1055	1
940	1056	1
940	1057	1
940	1171	4
940	1214	4
940	4365	6
940	7118	2
940	7429	2
940	9997	2
940	10917	3
940	14160	6
940	14720	4
940	17194	1
940	18682	2
940	18985	1
940	18986	4
940	19006	1
940	19018	1
940	21796	2
940	21862	3
940	21872	2
940	21952	2
940	21976	2
940	21992	2
940	21993	2
3759	19018	1
862	2	2
862	460	9
862	1759	1
862	2480	3
862	3662	4
862	3907	4
862	9631	3
862	16039	6
862	18457	3
862	20188	1
862	21862	1
291	633	1
291	642	3
291	643	3
291	658	1
291	2485	3
291	6699	1
291	7325	2
291	19324	23
2213	473	1
2213	949	1
2213	969	6
2213	1079	3
2213	1404	1
2213	2500	3
2213	4690	1
2213	5106	2
2213	5436	1
2213	6872	2
2213	6873	1
2213	8832	1
2213	11295	1
2213	19846	1
2213	20091	1
2213	20278	1
2213	20279	1
2213	20281	2
2213	20282	2
2213	20283	2
2213	20286	1
2213	21939	3
1456	237	1
1456	1047	2
1456	4278	2
1456	4587	2
1456	7418	1
1456	9997	2
1456	19364	2
1456	20246	2
1456	21143	1
1456	21796	2
1456	23110	2
1456	23167	2
1456	23308	1
1456	23309	1
1456	23310	1
1456	23313	1
1456	24319	1
1456	24320	1
1456	24321	1
507	1037	1
507	9310	1
507	16120	1
507	16884	1
507	18469	1
507	18472	1
507	18484	1
507	19114	1
507	21751	2
789	300	2
789	460	11
789	594	1
789	608	1
789	1079	3
789	1274	1
789	2031	2
789	7308	1
789	8882	1
789	9383	10
789	10682	2
789	14307	4
789	18432	7
789	18433	11
789	18434	9
789	18435	9
789	22371	1
789	22453	1
789	23757	1
2373	1047	1
2373	1049	6
2373	1055	1
2373	1056	1
2373	1057	1
2373	1171	4
2373	1214	4
2373	4365	6
2373	7118	2
2373	7429	2
2373	9997	2
2373	10917	3
2373	14160	6
2373	14720	4
2373	17194	1
2373	18682	2
2373	18985	1
2373	18986	4
2373	19006	1
2373	19018	1
2373	21796	2
2373	21862	3
2373	21872	2
2373	21952	2
2373	21976	2
2373	21992	2
2373	21993	2
3913	2	7
3913	110	18
3913	117	4
3913	118	5
3913	120	4
3913	121	3
3913	122	1
3913	242	1
3913	245	1
3913	273	21
3913	274	3
3913	300	8
3913	306	3
3913	309	3
3913	321	32
3913	322	4
3913	327	1
3913	328	8
3913	334	2
3913	339	1
3913	340	3
3913	341	3
3913	343	2
3913	344	1
3913	353	2
3913	363	1
3913	379	2
3913	397	1
3913	399	1
3913	406	1
3913	407	4
3913	409	11
3913	411	4
3913	416	3
3913	419	11
3913	421	4
3913	426	2
3913	427	12
3913	429	2
3913	430	6
3913	432	3
3913	433	2
3913	435	1
3913	460	25
3913	473	4
3913	474	1
3913	536	2
3913	607	1
3913	663	1
3913	712	2
3913	724	10
3913	726	19
3913	729	1
3913	736	2
3913	741	4
3913	746	10
3913	839	2
3913	858	1
3913	860	1
3913	861	4
3913	912	5
3913	914	2
3913	915	3
3913	949	1
3913	969	28
3913	1014	2
3913	1015	1
3913	1016	1
3913	1017	9
3913	1022	4
3913	1041	2
3913	1046	5
3913	1047	10
3913	1048	1
3913	1076	1
3913	1077	6
3913	1079	15
3913	1080	2
3913	1081	9
3913	1087	2
3913	1248	1
3913	1336	3
3913	1404	4
3913	1440	3
3913	1464	2
3913	1466	2
3913	1469	2
3913	1470	2
3913	1500	2
3913	1503	2
3913	1511	1
3913	1534	1
3913	1762	1
3913	1763	1
3913	1818	3
3913	2018	2
3913	2232	2
3913	2234	1
3913	2325	10
3913	2399	1
3913	2500	2
3913	2502	10
3913	2538	2
3913	2627	2
3913	2668	4
3913	2684	9
3913	2824	4
3913	2929	2
3913	2945	4
3913	2985	1
3913	3001	10
3913	3029	1
3913	3124	1
3913	3130	2
3913	3189	3
3913	3214	1
3913	3290	1
3913	3315	1
3913	3346	1
3913	3426	1
3913	3442	3
3913	3467	3
3913	3569	1
3913	3628	2
3913	3791	2
3913	3907	3
3913	4170	1
3913	4173	2
3913	4443	1
3913	4568	1
3913	4607	10
3913	4808	2
3913	4927	2
3913	4948	1
3913	5137	2
3913	5436	3
3913	5642	2
3913	5694	3
3913	6744	3
3913	6910	2
3913	7070	3
3913	7118	1
3913	7179	1
3913	7325	1
3913	7429	2
3913	7605	5
3913	8067	4
3913	8563	2
3913	8832	1
3913	8882	1
3913	8916	3
3913	8963	3
3913	9184	1
3913	9351	1
3913	9408	1
3913	9634	2
3913	9853	1
3913	9997	2
3913	10122	5
3913	10682	1
3913	10739	2
3913	11087	5
3913	12334	4
3913	12375	1
3913	13429	2
3913	13894	1
3913	14175	2
3913	14297	1
3913	14731	2
3913	15207	1
3913	15315	3
3913	15679	2
3913	16141	1
3913	16424	1
3913	16746	1
3913	16815	2
3913	17016	1
3913	18433	2
3913	18458	2
3913	18650	1
3913	18659	3
3913	18660	3
3913	18661	4
3913	18662	3
3913	18663	3
3913	18664	2
3913	18679	2
3913	18682	3
3913	18707	3
3913	18852	1
3913	19040	1
3913	19059	3
3913	19099	5
3913	19259	10
3913	19264	10
3913	19336	12
3913	19337	10
3913	19339	1
3913	19345	1
3913	19364	1
3913	19393	1
3913	19394	2
3913	19395	2
3913	19540	3
3913	19600	1
3913	19704	1
3913	19705	1
3913	19709	3
3913	19785	2
3913	19846	1
3913	19936	2
3913	20091	2
3913	20107	6
3913	20188	2
3913	20400	3
3913	20402	2
3913	20444	1
3913	20446	1
3913	20448	3
3913	20453	1
3913	20455	2
3913	20459	2
3913	20460	2
3913	20461	2
3913	20463	3
3913	20464	1
3913	20467	1
3913	20481	1
3913	20530	1
3913	20560	2
3913	20592	3
3913	20619	2
3913	20668	2
3913	20674	2
3913	20675	5
3913	20773	1
3913	20779	2
3913	20782	1
3913	20975	11
3913	21126	2
3913	21137	5
3913	21268	1
3913	21337	3
3913	21414	5
3913	21454	6
3913	21455	3
3913	21479	3
3913	21527	1
3913	21574	5
3913	21575	2
3913	21708	1
3913	21712	1
3913	21735	1
3913	21753	2
3913	21758	2
3913	21772	1
3913	21795	2
3913	21799	1
3913	21871	1
3913	21872	4
3913	21898	4
3913	21904	2
3913	21905	2
3913	21910	2
3913	21911	2
3913	21912	2
3913	21913	2
3913	21914	2
3913	21939	2
3913	21952	3
3913	21954	1
3913	22316	1
3913	22317	1
3913	22318	1
3913	22324	2
3913	22340	1
3913	22342	1
3913	22351	3
3913	22376	4
3913	22377	4
3913	22378	4
3913	22379	6
3913	22381	1
3913	22531	2
3913	22674	1
3913	22707	1
3913	22708	5
3913	22721	4
3913	22860	2
3913	22980	4
3913	23010	1
3913	23015	3
3913	23076	3
3913	23077	2
3913	23078	2
3913	23127	8
3913	23128	4
3913	23185	7
3913	23200	1
3913	23201	1
3913	23202	1
3913	23204	1
3913	23205	1
3913	23240	1
3913	23412	1
3913	23416	6
3913	23452	2
3913	23518	2
3913	23677	4
3913	23776	5
3913	23807	5
3913	23913	1
3913	24038	2
3913	24242	2
3913	25074	3
3913	25075	3
3913	25077	3
3913	25379	1
3913	25932	1
3913	26043	1
553	110	15
553	117	4
553	118	5
553	120	4
553	121	3
553	122	1
553	273	4
553	274	3
553	306	3
553	309	3
553	321	32
553	322	2
553	327	1
553	328	8
553	334	2
553	339	1
553	340	3
553	341	3
553	343	2
553	344	1
553	363	1
553	397	1
553	399	1
553	406	1
553	407	4
553	409	11
553	411	4
553	416	3
553	419	11
553	421	4
553	427	3
553	429	2
553	430	3
553	432	2
553	433	2
553	460	11
553	473	2
553	724	9
553	726	20
553	729	1
553	741	3
553	746	9
553	796	1
553	858	1
553	860	1
553	861	3
553	912	5
553	914	2
553	915	3
553	969	26
553	1046	4
553	1076	1
553	1079	9
553	1081	9
553	1087	2
553	1336	1
553	1404	4
553	1503	2
553	1762	1
553	1763	1
553	1818	3
553	2018	2
553	2234	1
553	2325	9
553	2500	2
553	2502	10
553	2538	1
553	2684	9
553	3442	3
553	5642	2
553	6496	1
553	6744	3
553	8832	1
553	9408	1
553	10739	2
553	13894	1
553	17016	1
553	18433	2
553	18458	2
553	18707	3
553	19099	5
553	19339	1
553	19345	1
553	19600	1
553	19681	1
553	19682	1
553	19693	1
553	19704	1
553	19705	1
553	19846	1
553	20091	2
553	20107	6
553	20400	3
553	20402	2
553	20444	1
553	20446	1
553	20448	3
553	20453	1
553	20455	2
553	20459	2
553	20460	2
553	20461	2
553	20463	3
553	20464	1
553	20674	2
553	20675	5
553	21414	2
553	21708	1
553	21712	1
553	21898	1
553	21939	1
553	22381	1
553	23010	1
553	23015	3
553	23076	1
553	23127	8
553	23128	4
553	23185	7
553	23240	1
553	23412	1
553	23416	6
553	23452	2
553	23518	2
920	2985	5
920	11092	5
920	18917	5
920	20592	6
1115	119	1
1115	21684	1
797	434	1
797	460	1
797	664	1
797	1014	5
797	1015	3
797	1016	8
797	1017	1
797	1019	1
797	1021	6
797	1022	2
797	1047	5
797	1171	1
797	1440	3
797	2958	1
797	4593	1
797	4640	2
797	5522	3
797	6910	21
797	7124	2
797	7146	1
797	7678	8
797	7851	1
797	8386	1
797	8389	1
797	8413	1
797	8517	1
797	10465	2
797	13429	2
797	15060	1
797	15395	1
797	15507	1
797	15896	1
797	16622	1
797	18395	1
797	19040	1
797	19364	1
797	20246	1
797	20750	1
797	21210	1
797	21351	3
797	21799	2
797	22316	3
797	23761	1
797	24847	2
797	24848	1
797	26249	1
609	5001	1
609	11547	1
609	21894	1
1969	19002	1
812	273	1
812	1017	2
812	1022	1
812	1432	1
812	1682	1
812	8384	3
812	8387	1
812	8389	1
812	10016	1
812	21126	1
601	19534	1
601	19535	1
2002	1171	1
2002	4587	2
2002	21527	1
2002	22340	1
575	433	7
575	972	2
575	2210	3
575	2679	2
575	2684	2
575	3306	1
575	3709	1
575	3722	1
575	4143	4
575	4208	2
575	4227	1
575	4526	1
575	5912	1
575	6614	3
575	8829	2
575	8870	1
575	10763	1
575	15099	2
575	15102	4
575	15379	1
575	19392	3
575	21754	1
575	25002	2
575	25252	2
575	25253	2
575	25254	2
199	983	4
199	1052	2
199	1079	1
199	6205	2
199	7146	2
199	7374	3
199	11087	1
199	17850	2
199	18653	3
199	19581	3
199	20830	3
3151	20188	1
3773	273	1
3773	434	1
3773	7699	1
3773	22351	1
3773	23130	1
3773	23865	1
684	6400	4
684	10300	4
684	11181	4
684	11670	4
684	14290	4
1991	4941	2
1991	15328	2
1991	19245	2
1991	19247	2
1991	19248	2
1991	19249	2
1991	19252	2
425	334	2
425	348	3
425	969	2
425	1404	1
425	2325	2
425	2538	1
425	4046	2
425	5898	1
425	20975	6
286	300	4
286	301	7
286	1079	14
286	1080	2
286	2945	4
286	7146	5
286	8676	3
286	20750	3
286	23069	1
286	23078	2
286	25115	2
286	25118	1
1609	7325	5
1609	22592	1
1548	118	1
1548	432	2
1548	969	4
1548	1759	1
1548	2653	2
1548	4116	4
536	2	1
536	19062	1
536	19288	1
536	21417	1
536	21420	1
538	430	1
538	460	1
3279	1017	9
3279	3221	2
3279	3222	2
3279	4657	2
3279	4927	1
3279	6160	1
3279	7134	5
3279	7135	6
3279	7209	1
3279	7786	1
3279	8159	1
3279	19540	1
3279	20570	3
3279	20592	1
3279	21091	2
3279	21093	4
3279	21330	3
2031	2099	1
2031	5134	1
2031	5345	1
2031	8054	1
2031	13463	1
372	120	1
372	339	2
372	409	2
372	419	4
372	460	2
372	581	1
372	591	3
372	594	1
372	608	2
372	657	2
372	659	2
372	662	2
372	854	1
372	861	1
372	1004	1
372	1026	1
372	1081	2
372	1289	5
372	1499	1
372	2310	2
372	2406	3
372	2411	2
372	2500	2
372	5131	1
372	5146	1
372	7123	1
372	8067	1
372	8354	1
372	12352	1
372	12837	1
372	13022	1
372	13113	1
372	13534	1
372	18365	1
372	18395	2
372	18656	1
372	19295	2
372	20479	3
372	20482	3
372	20484	4
372	20485	1
372	20487	4
372	20917	2
372	20918	1
372	20937	1
372	20959	1
372	21515	1
372	21516	1
372	21517	2
372	21803	2
372	21846	1
372	23719	1
372	24114	2
372	24276	2
372	24593	1
372	25348	1
372	25349	1
372	25350	1
372	25384	1
372	25833	1
461	427	1
461	460	1
461	2480	6
461	3232	2
461	3287	1
461	3422	1
461	3662	1
461	3677	1
461	3907	2
461	3925	1
461	3951	1
461	5623	2
461	18364	2
461	22107	1
461	23931	2
461	23969	3
461	24046	1
461	24185	2
1264	273	2
1264	322	1
1264	327	1
1264	409	3
1264	413	2
1264	427	1
1264	431	1
1264	460	8
1264	473	3
1264	726	2
1264	928	1
1264	1077	1
1264	1330	4
1264	1597	1
1264	2169	1
1264	2182	2
1264	2186	2
1264	2211	2
1264	2513	2
1264	3331	2
1264	3442	4
1264	3499	1
1264	3706	1
